movieId,title,imdbId,imdbRating,url,revenue,tmdbId,plot,poster,released,budget
"""86""","""White Squall""","""0118158""",6.6,"""https://themoviedb.org/movie/10534""",10300000,"""10534""","""Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.""","""https://image.tmdb.org/t/p/w440_and_h660_face/rNWFsKrTGRCTKsT9dGx9vwWP8tA.jpg""","""1996-02-02""",38000000
"""87""","""Dunston Checks In""","""0116151""",5.2,"""https://themoviedb.org/movie/17414""",null,"""17414""","""Young boy befriends larcenous orangutan in luxury hotel.""","""https://image.tmdb.org/t/p/w440_and_h660_face/mvbJSNMRzM7epjeJMT3vFxXydQJ.jpg""","""1996-01-12""",16000000
"""88""","""Black Sheep""","""0115697""",6.2,"""https://themoviedb.org/movie/13997""",32000000,"""13997""","""A gubernatorial candidate hires a wormy special assistant whose only job is to make sure the candidate's well-meaning but incompetent brother doesn't ruin the election.""","""https://image.tmdb.org/t/p/w440_and_h660_face/bV9SCk4QXCi9p1kdDBiYejcMQwK.jpg""","""1996-02-02""",null
"""89""","""Nick of Time""","""0113972""",6.3,"""https://themoviedb.org/movie/2086""",8175346,"""2086""","""An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.""","""https://image.tmdb.org/t/p/w440_and_h660_face/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg""","""1995-11-22""",8169363
"""92""","""Mary Reilly""","""0117002""",5.8,"""https://themoviedb.org/movie/9095""",12379402,"""9095""","""A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.""","""https://image.tmdb.org/t/p/w440_and_h660_face/9u7dWUrfphfjhn1pCO7yOD161Jf.jpg""","""1996-02-23""",47000000
"""93""","""Vampire in Brooklyn""","""0114825""",4.5,"""https://themoviedb.org/movie/12158""",19800000,"""12158""","""Maximillian is the only survivor from a race of vampires on a Caribbean Island, and as a vampire, he must find a mate to keep the line from ending. He knows that a child had been born to a ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/6lO6P7KhIjoxVOQ9AzjHseQqPz5.jpg""","""1995-10-27""",14000000
"""94""","""Beautiful Girls""","""0115639""",7.2,"""https://themoviedb.org/movie/9283""",null,"""9283""","""A piano player at a crossroads in his life returns home to his friends and their own problems with life and love.""","""https://image.tmdb.org/t/p/w440_and_h660_face/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg""","""1996-02-09""",null
"""95""","""Broken Arrow""","""0115759""",6.0,"""https://themoviedb.org/movie/9208""",150270147,"""9208""","""Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.""","""https://image.tmdb.org/t/p/w440_and_h660_face/7wmFsLBQDDTMxEbaZlCqgfEx9PK.jpg""","""1996-02-09""",50000000
"""96""","""In the Bleak Midwinter""","""0113403""",7.3,"""https://themoviedb.org/movie/40154""",null,"""40154""","""Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/cl5WtKNYL7porHGCroRTAKCGlTM.jpg""","""1996-02-16""",null
"""97""","""Hate (Haine, La)""","""0113247""",8.1,"""https://themoviedb.org/movie/406""",15300000,"""406""","""24 hours in the lives of three young men in the French suburbs the day after a violent riot.""","""https://image.tmdb.org/t/p/w440_and_h660_face/f37UqJ9aJtilApJV4J7N3n9vo3Y.jpg""","""1996-02-23""",2600000
"""98""","""Shopping""","""0111173""",5.4,"""https://themoviedb.org/movie/45549""",null,"""45549""","""You've run out of options, no school, no job. Steal a car, smash a shop with a heavy car and reap the proceeds!. This movie is about underground England. The causes, the benefits, and the result of a life of 'crash and carry'.""","""https://image.tmdb.org/t/p/w440_and_h660_face/sE6oLJg2c9Wc9Ra7Yf5j7OArjYk.jpg""","""1996-02-09""",null
"""99""","""Heidi Fleiss: Hollywood Madam""","""0113283""",6.6,"""https://themoviedb.org/movie/63076""",null,"""63076""","""A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/laPSb9I8TuYslOh1OcgaTByWKnw.jpg""","""1996-02-09""",null
"""100""","""City Hall""","""0115907""",6.2,"""https://themoviedb.org/movie/11062""",null,"""11062""","""The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.""","""https://image.tmdb.org/t/p/w440_and_h660_face/g6JjdkmdElHIoNVaEso0BmjRDQT.jpg""","""1996-02-16""",null
"""101""","""Bottle Rocket""","""0115734""",7.1,"""https://themoviedb.org/movie/13685""",560069,"""13685""","""Focusing on a trio of friends and their elaborate plan to pull off a simple robbery and go on the run.""","""https://image.tmdb.org/t/p/w440_and_h660_face/9ZTDOI0CB1WABPMH2zV5Gd5g414.jpg""","""1996-02-21""",7000000
"""102""","""Mr. Wrong""","""0117102""",3.7,"""https://themoviedb.org/movie/47475""",null,"""47475""","""A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.""","""https://image.tmdb.org/t/p/w440_and_h660_face/yGbPzJ5hib2TFi0Rkb6JH8webaL.jpg""","""1996-02-16""",null
"""103""","""Unforgettable""","""0118040""",6.0,"""https://themoviedb.org/movie/2045""",null,"""2045""","""Unsuccessfully framed for his wife's murder, Dr. David Krane attempts to find the real culprit by utilizing a new drug that allows him to experience the memories of other people first-hand....""","""https://image.tmdb.org/t/p/w440_and_h660_face/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg""","""1996-02-23""",18000000
"""104""","""Happy Gilmore""","""0116483""",7.0,"""https://themoviedb.org/movie/9614""",41000000,"""9614""","""A rejected hockey player puts his skills to the golf course to save his grandmother's house.""","""https://image.tmdb.org/t/p/w440_and_h660_face/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg""","""1996-02-16""",10000000
"""105""","""Bridges of Madison County, The""","""0112579""",7.5,"""https://themoviedb.org/movie/688""",182016617,"""688""","""Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson, for four days in the 1960s.""","""https://image.tmdb.org/t/p/w440_and_h660_face/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg""","""1995-06-02""",24000000
"""107""","""Muppet Treasure Island""","""0117110""",6.9,"""https://themoviedb.org/movie/10874""",34327391,"""10874""","""The Muppets' twist on the classic tale.""","""https://image.tmdb.org/t/p/w440_and_h660_face/3TyhweCMltsQPQ2sfxNApe9RRRz.jpg""","""1996-02-16""",null
"""108""","""Catwalk""","""0112646""",6.4,"""https://themoviedb.org/movie/89333""",null,"""89333""","""A camera follows model Christy Turlington through the spring fashion shows in Milan, Paris, and New York one year in the early 1990s, probably 1992. She and others dash from one designer's ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/sQ2dk0qd3rhfT1776GcFnLj4s1U.jpg""","""1996-05-16""",null
"""110""","""Braveheart""","""0112573""",8.4,"""https://themoviedb.org/movie/197""",210000000,"""197""","""When his secret bride is executed for assaulting an English soldier who tried to rape her, William Wallace begins a revolt against King Edward I of England.""","""https://image.tmdb.org/t/p/w440_and_h660_face/or1gBugydmjToAEq7OZY0owwFk.jpg""","""1995-05-24""",72000000
"""111""","""Taxi Driver""","""0075314""",8.3,"""https://themoviedb.org/movie/103""",28262574,"""103""","""A mentally unstable Vietnam war veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.""","""https://image.tmdb.org/t/p/w440_and_h660_face/ekstpH614fwDX8DUln1a2Opz0N8.jpg""","""1976-02-08""",1300000
"""112""","""Rumble in the Bronx (Hont faan kui)""","""0113326""",6.7,"""https://themoviedb.org/movie/33542""",32392047,"""33542""","""A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.""","""https://image.tmdb.org/t/p/w440_and_h660_face/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg""","""1996-02-23""",7500000
"""113""","""Before and After""","""0115645""",6.1,"""https://themoviedb.org/movie/43566""",null,"""43566""","""Two parents deal with the effects when their son is accused of murdering his girlfriend.""","""https://image.tmdb.org/t/p/w440_and_h660_face/4Q2SdpMJtNcbEvidNuc7z0KRiHo.jpg""","""1996-02-23""",35000000
"""114""","""Margaret's Museum""","""0113774""",7.3,"""https://themoviedb.org/movie/71754""",null,"""71754""","""Margaret MacNiel, a girl living in a Cape Breton coal mining town, finds her life changing when she meets Neil Currie, a cheerful bagpipe-playing dishwasher. Unfortunately, neither of them are able to escape the industry around them.""","""https://image.tmdb.org/t/p/w440_and_h660_face/c6ZXEVl8pPdlzkoAm5dQ2EZnUoY.jpg""","""1996-01-26""",null
"""116""","""Anne Frank Remembered""","""0112373""",8.2,"""https://themoviedb.org/movie/51352""",1,"""51352""","""Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/xS47oTLlMn8UbG81MpA2jVOlkM8.jpg""","""1995-08-31""",null
"""117""","""Young Poisoner's Handbook, The""","""0115033""",7.1,"""https://themoviedb.org/movie/16934""",null,"""16934""","""This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/rM6yyxj77tZBL7JBkPCkXMSnAhs.jpg""","""1996-02-23""",null
"""118""","""If Lucy Fell""","""0116606""",4.9,"""https://themoviedb.org/movie/10324""",null,"""10324""","""Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/ig5LhLEnlt7QCyYjgui082fO4ih.jpg""","""1996-03-08""",null
"""119""","""Steal Big, Steal Little""","""0114536""",4.8,"""https://themoviedb.org/movie/78406""",6278139,"""78406""","""Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So...""","""https://image.tmdb.org/t/p/w440_and_h660_face/qRD0CKjYaL7P5aJ9Hq0BmyXIJhs.jpg""","""1995-09-29""",25000000
"""121""","""Boys of St. Vincent, The""","""0106473""",7.8,"""https://themoviedb.org/movie/32119""",204540,"""32119""","""The true story of boys being sexually abused at their orphanage ran by a religious community in Newfoundland.""","""https://image.tmdb.org/t/p/w440_and_h660_face/rY2OmKjJmEcnDiivqrZwz6m3XpP.jpg""","""1992-12-06""",null
"""122""","""Boomerang""","""0103859""",5.4,"""https://themoviedb.org/movie/11066""",70100000,"""11066""","""A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.""","""https://image.tmdb.org/t/p/w440_and_h660_face/cc9YAZq5NXiIEJsHjW7p2FaHQkp.jpg""","""1992-07-01""",40000000
"""123""","""Chungking Express (Chung Hing sam lam)""","""0109424""",8.1,"""https://themoviedb.org/movie/11104""",null,"""11104""","""Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.""","""https://image.tmdb.org/t/p/w440_and_h660_face/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg""","""1996-03-08""",160000
"""124""","""Star Maker, The (Uomo delle stelle, L')""","""0114808""",7.3,"""https://themoviedb.org/movie/37975""",null,"""37975""","""A photographer and the types of people he encounters.""","""https://image.tmdb.org/t/p/w440_and_h660_face/wousyAPimHw7RQVjlvzA8BSr2pt.jpg""","""1996-03-08""",null
"""125""","""Flirting With Disaster""","""0116324""",6.8,"""https://themoviedb.org/movie/2074""",14702438,"""2074""","""A young man, his wife, and his incompetent case worker travel across country to find his birth parents.""","""https://image.tmdb.org/t/p/w440_and_h660_face/sRRdVLuxk8OLCDRd4u4xDrDdwv7.jpg""","""1996-04-12""",7000000
"""126""","""NeverEnding Story III, The""","""0110647""",3.1,"""https://themoviedb.org/movie/27793""",null,"""27793""","""A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.""","""https://image.tmdb.org/t/p/w440_and_h660_face/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg""","""1994-10-27""",17000000
"""129""","""Pie in the Sky""","""0114131""",5.9,"""https://themoviedb.org/movie/110972""",null,"""110972""","""A whimsical saga of a young man whose two life-consuming passions are unraveling traffic gridlock and an avant-garde dancer. A romantic comedy.""","""https://image.tmdb.org/t/p/w440_and_h660_face/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg""","""1996-02-09""",null
"""130""","""Angela""","""0112364""",6.4,"""https://themoviedb.org/movie/32622""",null,"""32622""","""A ten year old girl named Angela leads her six year old sister, Ellie, through various regimens of 'purification' in an attempt to rid themselves of their evil, which she believes to be the...""","""https://image.tmdb.org/t/p/w440_and_h660_face/1UxqC7TS1o1hzaPkc1Q0LsW0yUS.jpg""","""1995-01-01""",null
"""131""","""Frankie Starlight""","""0113107""",6.7,"""https://themoviedb.org/movie/73067""",null,"""73067""","""This is a story of a man (Walker), suffering from dwarfism, who writes an autobiographical account of his life. In flashbacks, we see how he was conceived to a woman (Parillaud) at the end ...""",null,"""1995-11-22""",null
"""132""","""Jade""","""0113451""",5.1,"""https://themoviedb.org/movie/11863""",9851610,"""11863""","""A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he still loves.""","""https://image.tmdb.org/t/p/w440_and_h660_face/lPkDrz6e5DWkKailsx3mIjtq0GF.jpg""","""1995-10-13""",50000000
"""135""","""Down Periscope""","""0116130""",6.0,"""https://themoviedb.org/movie/9101""",null,"""9101""","""Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days. With a crew that consists only of weird guys (and a gal), he's ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/tYdGWz9oncuhqxn5eAK5CpjCiYo.jpg""","""1996-03-01""",null
"""137""","""Man of the Year""","""0113756""",6.1,"""https://themoviedb.org/movie/5757""",209935,"""5757""","""Mockumentary look at Playgirl Magazine centerfold and 1992 Man of the Year, Dirk Shafer, who kept it a secret from the magazine that he is gay. Most of the film is a fictionalized retelling...""","""https://image.tmdb.org/t/p/w440_and_h660_face/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg""","""1996-03-15""",null
"""140""","""Up Close and Personal""","""0118055""",6.1,"""https://themoviedb.org/movie/9302""",null,"""9302""","""An ambitious young woman, determined to build a career in TV journalism, gets good advice from her first boss, and they fall in love.""","""https://image.tmdb.org/t/p/w440_and_h660_face/2yf1pCiQk6JMy4k5zxf39YXQxGB.jpg""","""1996-03-01""",60000000
