name,tmdbId,movieId
"""Hart Bochner""","""7678""","""6811"""
"""Christine Lahti""","""77133""","""4849"""
"""Rob Reiner""","""3026""","""1259"""
"""Rob Reiner""","""3026""","""6493"""
"""Rob Reiner""","""3026""","""11"""
"""Rob Reiner""","""3026""","""42007"""
"""Rob Reiner""","""3026""","""6636"""
"""Rob Reiner""","""3026""","""1197"""
"""Rob Reiner""","""3026""","""1401"""
"""Rob Reiner""","""3026""","""80586"""
"""Rob Reiner""","""3026""","""2268"""
"""Rob Reiner""","""3026""","""3499"""
"""Rob Reiner""","""3026""","""2961"""
"""Rob Reiner""","""3026""","""1307"""
"""Rob Reiner""","""3026""","""112749"""
"""Rob Reiner""","""3026""","""1288"""
"""Rob Reiner""","""3026""","""56587"""
"""Rob Reiner""","""3026""","""505"""
"""Rosanna Arquette""","""2165""","""7358"""
"""Kevin Costner""","""1269""","""590"""
"""Kevin Costner""","""1269""","""1726"""
"""Kevin Costner""","""1269""","""6617"""
"""Steve James""","""122449""","""112582"""
"""Steve James""","""122449""","""1442"""
"""Steve James""","""122449""","""89337"""
"""Steve James""","""122449""","""6269"""
"""Steve James""","""122449""","""246"""
"""Julian Fellowes""","""10747""","""38994"""
"""Whoopi Goldberg""","""2395""","""107382"""
"""Ethan Hawke""","""569""","""5315"""
"""Fisher Stevens""","""26473""","""100326"""
"""Bill Paxton""","""2053""","""5294"""
"""Bill Paxton""","""2053""","""37739"""
"""Jerzy Skolimowski""","""43553""","""6105"""
"""Paul Hogan""","""57147""","""487"""
"""Alex van Warmerdam""","""27875""","""141886"""
"""Alex van Warmerdam""","""27875""","""79469"""
"""Alex van Warmerdam""","""27875""","""80717"""
"""Alex van Warmerdam""","""27875""","""148372"""
"""Alex van Warmerdam""","""27875""","""153584"""
"""Alex van Warmerdam""","""27875""","""107649"""
"""Alex van Warmerdam""","""27875""","""64660"""
"""John Cameron Mitchell""","""17114""","""48744"""
"""John Cameron Mitchell""","""17114""","""4642"""
"""Fred Savage""","""2223""","""54768"""
"""Jonathan Silverman""","""55265""","""138546"""
"""Roberto Benigni""","""4818""","""2324"""
"""Roberto Benigni""","""4818""","""48032"""
"""Roberto Benigni""","""4818""","""26732"""
"""Tim Robbins""","""504""","""1171"""
"""Tim Robbins""","""504""","""36"""
"""Tim Robbins""","""504""","""3145"""
"""Bruce Malmuth""","""58040""","""3029"""
"""Antonio Banderas""","""3131""","""2977"""
"""Forest Whitaker""","""2178""","""4"""
"""Forest Whitaker""","""2178""","""1888"""
"""Keanu Reeves""","""6384""","""104129"""
"""Billy Crystal""","""7904""","""237"""
"""Billy Crystal""","""7904""","""27373"""
"""Billy Crystal""","""7904""","""3500"""
"""Spike Lee""","""5281""","""3423"""
"""Spike Lee""","""5281""","""107314"""
"""Spike Lee""","""5281""","""1054"""
"""Spike Lee""","""5281""","""3424"""
"""Spike Lee""","""5281""","""3943"""
"""Spike Lee""","""5281""","""639"""
"""Spike Lee""","""5281""","""3865"""
"""Spike Lee""","""5281""","""3422"""
"""Spike Lee""","""5281""","""44199"""
"""Spike Lee""","""5281""","""159"""
"""Spike Lee""","""5281""","""2702"""
"""Spike Lee""","""5281""","""4217"""
"""Spike Lee""","""5281""","""352"""
"""Spike Lee""","""5281""","""3425"""
"""Spike Lee""","""5281""","""5954"""
"""Spike Lee""","""5281""","""3426"""
"""Spike Lee""","""5281""","""3246"""
"""Spike Lee""","""5281""","""1840"""
"""Ross McElwee""","""126620""","""26581"""
"""Gary Oldman""","""64""","""1846"""
"""David Byrne""","""3078""","""7815"""
"""Y.K. Kim""","""937111""","""103813"""
"""Jean-Claude Van Damme""","""15111""","""704"""
"""Bobcat Goldthwait""","""95024""","""93855"""
"""Bobcat Goldthwait""","""95024""","""48817"""
"""Bobcat Goldthwait""","""95024""","""3544"""
"""Bobcat Goldthwait""","""95024""","""71429"""
"""Todd Graff""","""18342""","""91873"""
"""Todd Graff""","""18342""","""6568"""
"""John Turturro""","""1241""","""2767"""
"""Robert Townsend""","""68750""","""1490"""
"""Robert Townsend""","""68750""","""6204"""
"""Robert Townsend""","""68750""","""4116"""
"""Robert Townsend""","""68750""","""4102"""
"""Robert Townsend""","""68750""","""70751"""
"""Mario Van Peebles""","""16214""","""6977"""
"""Mario Van Peebles""","""16214""","""8364"""
"""Joan Chen""","""6720""","""3824"""
"""Joan Chen""","""6720""","""2621"""
"""Bill Duke""","""1103""","""1601"""
"""Bill Duke""","""1103""","""3248"""
"""Christopher Guest""","""13524""","""4570"""
"""Christopher Guest""","""13524""","""3911"""
"""Christopher Guest""","""13524""","""1887"""
"""Christopher Guest""","""13524""","""1449"""
"""Christopher Guest""","""13524""","""49220"""
"""Christopher Guest""","""13524""","""6296"""
"""Stephen Fry""","""11275""","""27648"""
"""Kiefer Sutherland""","""2628""","""1523"""
"""Courteney Cox""","""14405""","""133545"""
"""Keenen Ivory Wayans""","""35689""","""4066"""
"""Keenen Ivory Wayans""","""35689""","""46865"""
"""Keenen Ivory Wayans""","""35689""","""387"""
"""Keenen Ivory Wayans""","""35689""","""8531"""
"""Keenen Ivory Wayans""","""35689""","""3785"""
"""Keenen Ivory Wayans""","""35689""","""4388"""
"""George Clooney""","""1461""","""58839"""
"""George Clooney""","""1461""","""89804"""
"""George Clooney""","""1461""","""39292"""
"""George Clooney""","""1461""","""6003"""
"""George Clooney""","""1461""","""108928"""
"""Kei Fujiwara""","""126452""","""4552"""
"""Shin'ya Tsukamoto""","""58608""","""4552"""
"""Shin'ya Tsukamoto""","""58608""","""1570"""
"""Yahoo Serious""","""61797""","""4563"""
"""Sarah Polley""","""98""","""94931"""
"""Sarah Polley""","""98""","""52967"""
"""Sarah Polley""","""98""","""102588"""
"""Søren Kragh-Jacobsen""","""1558""","""3320"""
"""Terry Jones""","""10707""","""1136"""
"""Terry Jones""","""10707""","""7355"""
"""Terry Jones""","""10707""","""4591"""
"""Terry Jones""","""10707""","""1080"""
"""Terry Jones""","""10707""","""6807"""
"""Denzel Washington""","""5292""","""56885"""
"""Denzel Washington""","""5292""","""5955"""
"""Todd Field""","""5010""","""48696"""
"""Todd Field""","""5010""","""4903"""
"""Kenneth Branagh""","""11181""","""130073"""
"""Kenneth Branagh""","""11181""","""1411"""
"""Kenneth Branagh""","""11181""","""273"""
"""Kenneth Branagh""","""11181""","""96"""
"""Kenneth Branagh""","""11181""","""108188"""
"""Kenneth Branagh""","""11181""","""1224"""
"""Kenneth Branagh""","""11181""","""3044"""
"""Kenneth Branagh""","""11181""","""3045"""
"""Kenneth Branagh""","""11181""","""497"""
"""Kenneth Branagh""","""11181""","""86332"""
"""Kenneth Branagh""","""11181""","""3719"""
"""Michel Blanc""","""21175""","""1174"""
"""Kirsten Sheridan""","""41285""","""55872"""
"""Penn Jillette""","""37221""","""34338"""
"""Bruce McDonald""","""55189""","""73211"""
"""Bruce McDonald""","""55189""","""60857"""
"""Bruce McDonald""","""55189""","""8777"""
"""Bruce McDonald""","""55189""","""2342"""
"""Michael Moore""","""17087""","""5669"""
"""Michael Moore""","""17087""","""53894"""
"""Michael Moore""","""17087""","""8622"""
"""Michael Moore""","""17087""","""157"""
"""Michael Moore""","""17087""","""2064"""
"""Michael Moore""","""17087""","""1827"""
"""Kevin Spacey""","""1979""","""30818"""
"""Kevin Spacey""","""1979""","""1352"""
"""Betty Thomas""","""31024""","""5803"""
"""Betty Thomas""","""31024""","""3534"""
"""Betty Thomas""","""31024""","""47122"""
"""Betty Thomas""","""31024""","""73042"""
"""Betty Thomas""","""31024""","""1911"""
"""Betty Thomas""","""31024""","""585"""
"""Betty Thomas""","""31024""","""1476"""
"""Tony Goldwyn""","""3417""","""2570"""
"""Tony Goldwyn""","""3417""","""4231"""
"""Martin Lawrence""","""78029""","""626"""
"""Campbell Scott""","""55152""","""33358"""
"""Campbell Scott""","""55152""","""994"""
"""Campbell Scott""","""55152""","""65665"""
"""David Cronenberg""","""224""","""70927"""
"""David Cronenberg""","""224""","""2455"""
"""David Cronenberg""","""224""","""112070"""
"""David Cronenberg""","""224""","""7123"""
"""David Cronenberg""","""224""","""6748"""
"""David Cronenberg""","""224""","""1483"""
"""David Cronenberg""","""224""","""6197"""
"""David Cronenberg""","""224""","""7029"""
"""David Cronenberg""","""224""","""5853"""
"""David Cronenberg""","""224""","""31270"""
"""David Cronenberg""","""224""","""2118"""
"""David Cronenberg""","""224""","""55118"""
"""David Cronenberg""","""224""","""37733"""
"""David Cronenberg""","""224""","""2600"""
"""David Cronenberg""","""224""","""89761"""
"""David Cronenberg""","""224""","""2551"""
"""David Cronenberg""","""224""","""488"""
"""David Cronenberg""","""224""","""6774"""
"""Tim Roth""","""3129""","""3150"""
"""Adrienne Shelly""","""66496""","""50685"""
"""Francis Ford Coppola""","""1776""","""4628"""
"""Francis Ford Coppola""","""1776""","""4111"""
"""Francis Ford Coppola""","""1776""","""1208"""
"""Francis Ford Coppola""","""1776""","""6109"""
"""Francis Ford Coppola""","""1776""","""4690"""
"""Francis Ford Coppola""","""1776""","""1221"""
"""Francis Ford Coppola""","""1776""","""26485"""
"""Francis Ford Coppola""","""1776""","""2114"""
"""Francis Ford Coppola""","""1776""","""1339"""
"""Francis Ford Coppola""","""1776""","""3730"""
"""Francis Ford Coppola""","""1776""","""858"""
"""Francis Ford Coppola""","""1776""","""2469"""
"""Francis Ford Coppola""","""1776""","""765"""
"""Francis Ford Coppola""","""1776""","""2023"""
"""Francis Ford Coppola""","""1776""","""1672"""
"""Francis Ford Coppola""","""1776""","""4557"""
"""Eleanor Coppola""","""37872""","""26729"""
"""John Milius""","""8328""","""6518"""
"""John Milius""","""8328""","""3441"""
"""John Milius""","""8328""","""1587"""
"""Peter Berg""","""36602""","""54736"""
"""Peter Berg""","""36602""","""94018"""
"""Peter Berg""","""36602""","""2387"""
"""Peter Berg""","""36602""","""8937"""
"""Peter Berg""","""36602""","""107069"""
"""Peter Berg""","""36602""","""6764"""
"""Peter Berg""","""36602""","""60074"""
"""William Richert""","""6385""","""4527"""
"""Chris Rock""","""2632""","""118924"""
"""Chris Rock""","""2632""","""6265"""
"""Billy Bob Thornton""","""879""","""1358"""
"""Billy Bob Thornton""","""879""","""4031"""
"""Russell Crowe""","""934""","""117871"""
"""Alan Rickman""","""4566""","""1728"""
"""Kasi Lemmons""","""51864""","""1660"""
"""Kasi Lemmons""","""51864""","""54513"""
"""Richard Linklater""","""564""","""27904"""
"""Richard Linklater""","""564""","""6978"""
"""Richard Linklater""","""564""","""100714"""
"""Richard Linklater""","""564""","""34321"""
"""Richard Linklater""","""564""","""94896"""
"""Richard Linklater""","""564""","""1454"""
"""Richard Linklater""","""564""","""4888"""
"""Richard Linklater""","""564""","""4873"""
"""Richard Linklater""","""564""","""6863"""
"""Richard Linklater""","""564""","""441"""
"""Richard Linklater""","""564""","""112290"""
"""Richard Linklater""","""564""","""8638"""
"""Richard Linklater""","""564""","""1804"""
"""Richard Linklater""","""564""","""215"""
"""Charles S. Dutton""","""17764""","""7315"""
"""Bonnie Hunt""","""5149""","""3512"""
"""Benoît Poelvoorde""","""47820""","""3266"""
"""Pauly Shore""","""64998""","""31724"""
"""Sydney Pollack""","""2226""","""454"""
"""Sydney Pollack""","""2226""","""2906"""
"""Sydney Pollack""","""2226""","""27821"""
"""Sydney Pollack""","""2226""","""77808"""
"""Sydney Pollack""","""2226""","""7"""
"""Sydney Pollack""","""2226""","""3194"""
"""Sydney Pollack""","""2226""","""2819"""
"""Sydney Pollack""","""2226""","""1959"""
"""Sydney Pollack""","""2226""","""3011"""
"""Sydney Pollack""","""2226""","""4361"""
"""Sydney Pollack""","""2226""","""5707"""
"""Sydney Pollack""","""2226""","""26689"""
"""Sydney Pollack""","""2226""","""6413"""
"""Sydney Pollack""","""2226""","""3074"""
"""Mark Achbar""","""69359""","""8582"""
"""Mark Achbar""","""69359""","""27846"""
"""Cyril Collard""","""127283""","""526"""
"""Gary Sinise""","""33""","""3271"""
"""Hugh Laurie""","""41419""","""4740"""
"""Ernest R. Dickerson""","""15521""","""886"""
"""Ernest R. Dickerson""","""15521""","""328"""
"""Ernest R. Dickerson""","""15521""","""547"""
"""Rusty Cundieff""","""141825""","""100083"""
"""Rusty Cundieff""","""141825""","""449"""
"""Rusty Cundieff""","""141825""","""1532"""
"""Rusty Cundieff""","""141825""","""330"""
"""Leni Riefenstahl""","""10139""","""4278"""
"""Mathieu Kassovitz""","""2406""","""97"""
"""Mathieu Kassovitz""","""2406""","""4383"""
"""Mathieu Kassovitz""","""2406""","""61350"""
"""Mathieu Kassovitz""","""2406""","""6952"""
"""Mathieu Kassovitz""","""2406""","""582"""
"""Jon Favreau""","""15277""","""4452"""
"""Jon Favreau""","""15277""","""59315"""
"""Jon Favreau""","""15277""","""83613"""
"""Jon Favreau""","""15277""","""111443"""
"""Jon Favreau""","""15277""","""40851"""
"""Jon Favreau""","""15277""","""137857"""
"""Jon Favreau""","""15277""","""77561"""
"""Jon Favreau""","""15277""","""6936"""
"""Takeshi Kitano""","""3317""","""70927"""
"""Takeshi Kitano""","""3317""","""4640"""
"""Takeshi Kitano""","""3317""","""8370"""
"""Takeshi Kitano""","""3317""","""26840"""
"""Takeshi Kitano""","""3317""","""8012"""
"""Takeshi Kitano""","""3317""","""1809"""
"""Takeshi Kitano""","""3317""","""8327"""
"""Roko Belic""","""110879""","""101904"""
"""Roko Belic""","""110879""","""7786"""
"""Stanley Tucci""","""2283""","""994"""
"""Stanley Tucci""","""2283""","""2295"""
"""Steve Buscemi""","""884""","""1051"""
"""Alan Cumming""","""10697""","""4345"""
"""Don McKellar""","""20173""","""3008"""
"""Josiane Balasko""","""35137""","""68"""
"""Julia Sweeney""","""11806""","""2499"""
"""Julie Delpy""","""1146""","""95744"""
"""Natalie Portman""","""524""","""71823"""
"""Jonathan Frakes""","""2388""","""5264"""
"""Jonathan Frakes""","""2388""","""69805"""
"""Jonathan Frakes""","""2388""","""53138"""
"""Jonathan Frakes""","""2388""","""1356"""
"""Jonathan Frakes""","""2388""","""2393"""
"""John Polson""","""15337""","""31427"""
"""John Polson""","""15337""","""5564"""
"""Nikita Mikhalkov""","""82796""","""213"""
"""Tom Noonan""","""119232""","""496"""
"""Tom Noonan""","""119232""","""864"""
"""Martin Scorsese""","""1032""","""38304"""
"""Martin Scorsese""","""1032""","""4628"""
"""Martin Scorsese""","""1032""","""88682"""
"""Martin Scorsese""","""1032""","""1343"""
"""Martin Scorsese""","""1032""","""58879"""
"""Martin Scorsese""","""1032""","""90863"""
"""Martin Scorsese""","""1032""","""44421"""
"""Martin Scorsese""","""1032""","""106782"""
"""Martin Scorsese""","""1032""","""5385"""
"""Martin Scorsese""","""1032""","""48516"""
"""Martin Scorsese""","""1032""","""16"""
"""Martin Scorsese""","""1032""","""111"""
"""Martin Scorsese""","""1032""","""26391"""
"""Martin Scorsese""","""1032""","""74458"""
"""Martin Scorsese""","""1032""","""7419"""
"""Martin Scorsese""","""1032""","""2474"""
"""Martin Scorsese""","""1032""","""30812"""
"""Martin Scorsese""","""1032""","""8840"""
"""Martin Scorsese""","""1032""","""6001"""
"""Martin Scorsese""","""1032""","""1213"""
"""Martin Scorsese""","""1032""","""2976"""
"""Martin Scorsese""","""1032""","""5956"""
"""Martin Scorsese""","""1032""","""8042"""
"""Martin Scorsese""","""1032""","""412"""
"""Martin Scorsese""","""1032""","""2022"""
"""Martin Scorsese""","""1032""","""1730"""
"""Martin Scorsese""","""1032""","""1228"""
"""Martin Scorsese""","""1032""","""90866"""
"""Martin Scorsese""","""1032""","""8838"""
"""Martin Scorsese""","""1032""","""5275"""
"""Kathryn Bigelow""","""14392""","""3727"""
"""Kathryn Bigelow""","""14392""","""69481"""
"""Kathryn Bigelow""","""14392""","""4351"""
"""Kathryn Bigelow""","""14392""","""5479"""
"""Kathryn Bigelow""","""14392""","""5808"""
"""Kathryn Bigelow""","""14392""","""98961"""
"""Kathryn Bigelow""","""14392""","""198"""
"""Kathryn Bigelow""","""14392""","""5961"""
"""Quentin Tarantino""","""138""","""18"""
"""Quentin Tarantino""","""138""","""32587"""
"""Quentin Tarantino""","""138""","""52281"""
"""Quentin Tarantino""","""138""","""296"""
"""Quentin Tarantino""","""138""","""128360"""
"""Quentin Tarantino""","""138""","""53519"""
"""Quentin Tarantino""","""138""","""7438"""
"""Quentin Tarantino""","""138""","""99114"""
"""Quentin Tarantino""","""138""","""6874"""
"""Quentin Tarantino""","""138""","""1729"""
"""Quentin Tarantino""","""138""","""68157"""
"""Quentin Tarantino""","""138""","""1089"""
"""Don Cheadle""","""1896""","""152057"""
"""Art Clokey""","""129534""","""244"""
"""Angelina Jolie""","""11701""","""118702"""
"""Nick Broomfield""","""92561""","""99"""
"""Nick Broomfield""","""92561""","""1856"""
"""Nick Broomfield""","""92561""","""7620"""
"""Nick Broomfield""","""92561""","""7171"""
"""Tom Gilroy""","""88750""","""7125"""
"""Casey Affleck""","""1893""","""80572"""
"""Steven M. Martin""","""67569""","""4711"""
"""Mike Judge""","""17403""","""71248"""
"""Mike Judge""","""17403""","""2502"""
"""Mike Judge""","""17403""","""47997"""
"""Mike Judge""","""17403""","""1405"""
"""Richard Brooks""","""106753""","""971"""
"""Richard Brooks""","""106753""","""4190"""
"""Richard Brooks""","""106753""","""7095"""
"""Richard Brooks""","""106753""","""5301"""
"""Richard Brooks""","""106753""","""8057"""
"""Richard Brooks""","""106753""","""6852"""
"""Richard Brooks""","""106753""","""972"""
"""Richard Brooks""","""106753""","""8451"""
"""Edward Norton""","""819""","""3536"""
"""Paul Mazursky""","""47773""","""8571"""
"""Paul Mazursky""","""47773""","""5548"""
"""Paul Mazursky""","""47773""","""112577"""
"""Paul Mazursky""","""47773""","""26324"""
"""Paul Mazursky""","""47773""","""4524"""
"""Paul Mazursky""","""47773""","""33912"""
"""Paul Mazursky""","""47773""","""664"""
"""Paul Mazursky""","""47773""","""4590"""
"""Paul Mazursky""","""47773""","""4971"""
"""Ben Stiller""","""7399""","""106918"""
"""Ben Stiller""","""7399""","""148888"""
"""Ben Stiller""","""7399""","""61132"""
"""Ben Stiller""","""7399""","""784"""
"""Ben Stiller""","""7399""","""4816"""
"""Ben Stiller""","""7399""","""372"""
"""Costa Botes""","""109253""","""4350"""
"""Peter Jackson""","""108""","""4350"""
"""Peter Jackson""","""108""","""7153"""
"""Peter Jackson""","""108""","""5952"""
"""Peter Jackson""","""108""","""799"""
"""Peter Jackson""","""108""","""1255"""
